"","FullN.notRedun","SubProp.notRedun","SubN.notRedun","Denhat","Denhat.SE","g0","g0.bTRUE","sigma","trial","model","size","fullN","whichSource","sim"
"533",507,0.596470588235294,507,404.018489036913,63.756823202417,-2.41383466897738,3.04047891687472,1.554406327892,"t1","g0 tilde bk","850",1019,"EmpData","EmpData/t1/g0 tilde bk/850/Full10068.rds"
"534",507,0.596470588235294,507,404.018435222187,63.7568146688379,-2.41383418045401,3.04047915868382,1.55440637679919,"t1","g0 tilde bk","850",1019,"EmpData","EmpData/t1/g0 tilde bk/850/Full10069.rds"
"535",507,0.596470588235294,507,404.018489141806,63.75682361075,-2.41383396616633,3.04047937482286,1.55440620228451,"t1","g0 tilde bk","850",1019,"EmpData","EmpData/t1/g0 tilde bk/850/Full10070.rds"
"536",507,0.596470588235294,507,404.018467786361,63.7568198752134,-2.41383435526965,3.04047847340551,1.55440632566103,"t1","g0 tilde bk","850",1019,"EmpData","EmpData/t1/g0 tilde bk/850/Full10071.rds"
"537",507,0.596470588235294,507,404.018585034838,63.7568387998478,-2.41383410028972,3.04048016312475,1.5544059838069,"t1","g0 tilde bk","850",1019,"EmpData","EmpData/t1/g0 tilde bk/850/Full10072.rds"
"538",507,0.596470588235294,507,404.018472389656,63.7568203213466,-2.41383433346815,3.04047846497729,1.55440631013667,"t1","g0 tilde bk","850",1019,"EmpData","EmpData/t1/g0 tilde bk/850/Full10073.rds"
"539",507,0.596470588235294,507,404.018524256444,63.7568290828741,-2.41383431262879,3.04047988618743,1.55440617531155,"t1","g0 tilde bk","850",1019,"EmpData","EmpData/t1/g0 tilde bk/850/Full10074.rds"
"540",507,0.596470588235294,507,404.018420570269,63.7568125578949,-2.41383434322022,3.04047953838068,1.55440644286466,"t1","g0 tilde bk","850",1019,"EmpData","EmpData/t1/g0 tilde bk/850/Full10076.rds"
"541",507,0.596470588235294,507,404.01847530118,63.756821011533,-2.41383430920879,3.04047845563043,1.55440629845042,"t1","g0 tilde bk","850",1019,"EmpData","EmpData/t1/g0 tilde bk/850/Full10078.rds"
"542",507,0.596470588235294,507,404.01842080766,63.7568125467928,-2.41383434337651,3.04047954615453,1.55440644229246,"t1","g0 tilde bk","850",1019,"EmpData","EmpData/t1/g0 tilde bk/850/Full10080.rds"
"543",507,0.596470588235294,507,404.018483995007,63.7568223283823,-2.41383425117351,3.04047846080142,1.55440626612395,"t1","g0 tilde bk","850",1019,"EmpData","EmpData/t1/g0 tilde bk/850/Full10081.rds"
"544",507,0.596470588235294,507,404.018466715845,63.7568196511244,-2.41383436249717,3.04047848126135,1.55440632965606,"t1","g0 tilde bk","850",1019,"EmpData","EmpData/t1/g0 tilde bk/850/Full10082.rds"
"545",507,0.596470588235294,507,404.018484729007,63.7568224808039,-2.41383424403134,3.04047845809821,1.55440626299479,"t1","g0 tilde bk","850",1019,"EmpData","EmpData/t1/g0 tilde bk/850/Full10084.rds"
"546",507,0.596470588235294,507,404.01812262255,63.7567657293033,-2.4138333494638,3.04048073478458,1.55440701878523,"t1","g0 tilde bk","850",1019,"EmpData","EmpData/t1/g0 tilde bk/850/Full10085.rds"
"547",507,0.596470588235294,507,404.018429327184,63.7568136829753,-2.41383477677337,3.04047862569561,1.55440649805072,"t1","g0 tilde bk","850",1019,"EmpData","EmpData/t1/g0 tilde bk/850/Full10086.rds"
"548",507,0.596470588235294,507,404.018489417573,63.7568230649618,-2.41383415118336,3.0404784733924,1.55440623458415,"t1","g0 tilde bk","850",1019,"EmpData","EmpData/t1/g0 tilde bk/850/Full10087.rds"
"549",507,0.596470588235294,507,404.018084135163,63.7567594249866,-2.41383347667769,3.04048050266233,1.5544071387615,"t1","g0 tilde bk","850",1019,"EmpData","EmpData/t1/g0 tilde bk/850/Full10088.rds"
"550",507,0.54,459,403.219839462792,63.863843744883,-2.42621980842663,2.79288176607856,1.55864396411064,"t1","g0 tilde bk","850",1019,"EmpData","EmpData/t1/g0 tilde bk/850/SimpleRandom10001.rds"
"551",507,0.538823529411765,458,415.635085969969,65.8303248660555,-2.45383765623349,2.9933840073565,1.53312744282866,"t1","g0 tilde bk","850",1019,"EmpData","EmpData/t1/g0 tilde bk/850/SimpleRandom10002.rds"
"552",507,0.548235294117647,466,396.529485639913,63.6515271003915,-2.44981319946457,2.82818659021639,1.55594744726797,"t1","g0 tilde bk","850",1019,"EmpData","EmpData/t1/g0 tilde bk/850/SimpleRandom10003.rds"
"553",507,0.549411764705882,467,395.965536884476,63.3666003216107,-2.44712740114657,2.90984766684766,1.55691042964796,"t1","g0 tilde bk","850",1019,"EmpData","EmpData/t1/g0 tilde bk/850/SimpleRandom10004.rds"
"554",507,0.537647058823529,457,395.787454995919,63.5131807897805,-2.49907360539893,2.88779563470006,1.56680293686165,"t1","g0 tilde bk","850",1019,"EmpData","EmpData/t1/g0 tilde bk/850/SimpleRandom10005.rds"
"555",507,0.544705882352941,463,400.958277265946,64.3198517950636,-2.45647524734772,2.93249410872542,1.54594782607299,"t1","g0 tilde bk","850",1019,"EmpData","EmpData/t1/g0 tilde bk/850/SimpleRandom10006.rds"
"556",507,0.544705882352941,463,399.028194051965,63.0917385563525,-2.46295675625422,3.02376607150017,1.57606645952329,"t1","g0 tilde bk","850",1019,"EmpData","EmpData/t1/g0 tilde bk/850/SimpleRandom10007.rds"
"557",507,0.545882352941176,464,389.390786325586,63.1117926914712,-2.43432150038872,2.86117583585869,1.5471651660713,"t1","g0 tilde bk","850",1019,"EmpData","EmpData/t1/g0 tilde bk/850/SimpleRandom10008.rds"
"558",507,0.545882352941176,464,390.930577810936,63.3886581069468,-2.44333465505894,2.90270471374502,1.54481583050315,"t1","g0 tilde bk","850",1019,"EmpData","EmpData/t1/g0 tilde bk/850/SimpleRandom10009.rds"
"559",507,0.543529411764706,462,398.171662998138,62.994864106882,-2.45206447378627,2.78458811020535,1.57633416775103,"t1","g0 tilde bk","850",1019,"EmpData","EmpData/t1/g0 tilde bk/850/SimpleRandom10010.rds"
"560",507,0.547058823529412,465,408.833303194233,64.727812976463,-2.40408683294144,2.76887050547146,1.54067161096358,"t1","g0 tilde bk","850",1019,"EmpData","EmpData/t1/g0 tilde bk/850/SimpleRandom10011.rds"
"561",507,0.542352941176471,461,402.601917968635,63.6803919684004,-2.44807452715835,2.84747479041873,1.56414626231946,"t1","g0 tilde bk","850",1019,"EmpData","EmpData/t1/g0 tilde bk/850/SimpleRandom10012.rds"
"562",507,0.544705882352941,463,390.019859548186,62.2732512134333,-2.39084205037404,2.81565785363711,1.56239556296848,"t1","g0 tilde bk","850",1019,"EmpData","EmpData/t1/g0 tilde bk/850/SimpleRandom10013.rds"
"563",507,0.538823529411765,458,390.327836917325,62.4627693469358,-2.43760989338858,2.89547359444455,1.56993691139208,"t1","g0 tilde bk","850",1019,"EmpData","EmpData/t1/g0 tilde bk/850/SimpleRandom10014.rds"
"564",507,0.541176470588235,460,410.815471577705,65.2195101331057,-2.45838752800278,2.84395629040598,1.54553565559087,"t1","g0 tilde bk","850",1019,"EmpData","EmpData/t1/g0 tilde bk/850/SimpleRandom10015.rds"
"565",507,0.550588235294118,468,417.468855502746,66.2327971827161,-2.44798014382084,2.94328462018065,1.52774125960488,"t1","g0 tilde bk","850",1019,"EmpData","EmpData/t1/g0 tilde bk/850/SimpleRandom10016.rds"
"566",507,0.543529411764706,462,399.152482688317,63.9931320270333,-2.43322761625966,2.89375097825685,1.54630215205301,"t1","g0 tilde bk","850",1019,"EmpData","EmpData/t1/g0 tilde bk/850/SimpleRandom10017.rds"
"567",507,0.536470588235294,456,396.863945288922,63.6169140060614,-2.45789847823812,2.86093808107156,1.55655043340591,"t1","g0 tilde bk","850",1019,"EmpData","EmpData/t1/g0 tilde bk/850/SimpleRandom10018.rds"
"568",507,0.54,459,407.120274251993,64.5182171017069,-2.4667057018928,2.8136767250953,1.55613190511311,"t1","g0 tilde bk","850",1019,"EmpData","EmpData/t1/g0 tilde bk/850/SimpleRandom10019.rds"
"569",507,0.537647058823529,457,401.452352113056,64.3959549983688,-2.45183567309358,2.86739532631375,1.54387991602883,"t1","g0 tilde bk","850",1019,"EmpData","EmpData/t1/g0 tilde bk/850/SimpleRandom10020.rds"
"570",507,0.558823529411765,475,409.926727059388,64.8626131024513,-2.44124683993395,2.94459945471484,1.5446211392354,"t1","g0 tilde bk","850",1019,"EmpData","EmpData/t1/g0 tilde bk/850/SimpleRandom10021.rds"
"571",507,0.554117647058823,471,402.071572821279,64.3534385305071,-2.38660759974676,2.85644381927635,1.53072324482478,"t1","g0 tilde bk","850",1019,"EmpData","EmpData/t1/g0 tilde bk/850/SimpleRandom10022.rds"
"572",507,0.543529411764706,462,393.175137759773,62.9936838660854,-2.50353980766733,2.98497335749196,1.57440873637366,"t1","g0 tilde bk","850",1019,"EmpData","EmpData/t1/g0 tilde bk/850/SimpleRandom10023.rds"
"573",507,0.54,459,423.139235232406,67.2792541764311,-2.47081359755851,2.87120129581598,1.51924975210966,"t1","g0 tilde bk","850",1019,"EmpData","EmpData/t1/g0 tilde bk/850/SimpleRandom10024.rds"
"574",507,0.558823529411765,475,429.126236317097,67.1967774620849,-2.40853075463916,2.84656082966174,1.51815947940695,"t1","g0 tilde bk","850",1019,"EmpData","EmpData/t1/g0 tilde bk/850/SimpleRandom10025.rds"
"575",507,0.541176470588235,460,407.537588024729,64.5338339387597,-2.46262762096475,2.90513025197421,1.55435747233713,"t1","g0 tilde bk","850",1019,"EmpData","EmpData/t1/g0 tilde bk/850/SimpleRandom10026.rds"
"576",507,0.542352941176471,461,395.64252081189,63.3558418905067,-2.42380354760078,2.78443682205211,1.55355506062366,"t1","g0 tilde bk","850",1019,"EmpData","EmpData/t1/g0 tilde bk/850/SimpleRandom10027.rds"
"577",507,0.534117647058823,454,400.867996257563,65.1045683535748,-2.4248763197063,2.8487196406818,1.51671527117339,"t1","g0 tilde bk","850",1019,"EmpData","EmpData/t1/g0 tilde bk/850/SimpleRandom10028.rds"
"578",507,0.545882352941176,464,414.028167375299,65.6723763211987,-2.44386141648637,2.74899618481028,1.53516678395556,"t1","g0 tilde bk","850",1019,"EmpData","EmpData/t1/g0 tilde bk/850/SimpleRandom10029.rds"
"579",507,0.544705882352941,463,401.792046760216,64.3616392225258,-2.42044895915568,2.85145200923259,1.53741431620514,"t1","g0 tilde bk","850",1019,"EmpData","EmpData/t1/g0 tilde bk/850/SimpleRandom10030.rds"
"580",507,0.548235294117647,466,401.20067412996,63.4881536361566,-2.47691107843559,2.94038709664783,1.57296834024297,"t1","g0 tilde bk","850",1019,"EmpData","EmpData/t1/g0 tilde bk/850/SimpleRandom10031.rds"
"581",507,0.551764705882353,469,405.982615036381,65.1820688265564,-2.47918331246285,2.93617520698653,1.53767055927628,"t1","g0 tilde bk","850",1019,"EmpData","EmpData/t1/g0 tilde bk/850/SimpleRandom10032.rds"
"582",507,0.544705882352941,463,409.693316997667,64.8878724977759,-2.42008290892298,2.85042652132267,1.54140687273624,"t1","g0 tilde bk","850",1019,"EmpData","EmpData/t1/g0 tilde bk/850/SimpleRandom10033.rds"
"583",507,0.558823529411765,475,403.859193631121,63.8187257698733,-2.4374194361625,2.87138236160488,1.55903146919428,"t1","g0 tilde bk","850",1019,"EmpData","EmpData/t1/g0 tilde bk/850/SimpleRandom10034.rds"
"584",507,0.537647058823529,457,399.788698987275,64.1274012495903,-2.43991458674685,2.79110696406864,1.54589939019149,"t1","g0 tilde bk","850",1019,"EmpData","EmpData/t1/g0 tilde bk/850/SimpleRandom10035.rds"
"585",507,0.548235294117647,466,405.986546110687,64.3085117797364,-2.48112867405416,2.97954735402299,1.56157961329722,"t1","g0 tilde bk","850",1019,"EmpData","EmpData/t1/g0 tilde bk/850/SimpleRandom10036.rds"
"586",507,0.547058823529412,465,403.548282004018,63.9730840654079,-2.50073289905739,2.94192544765522,1.57131307613468,"t1","g0 tilde bk","850",1019,"EmpData","EmpData/t1/g0 tilde bk/850/SimpleRandom10037.rds"
"587",507,0.534117647058823,454,417.215499646736,66.180056288212,-2.42157480394696,2.81091908339701,1.52361988574653,"t1","g0 tilde bk","850",1019,"EmpData","EmpData/t1/g0 tilde bk/850/SimpleRandom10038.rds"
"588",507,0.549411764705882,467,407.139671770203,64.5186097391965,-2.49486952277332,2.98577201739213,1.56120688895483,"t1","g0 tilde bk","850",1019,"EmpData","EmpData/t1/g0 tilde bk/850/SimpleRandom10039.rds"
"589",507,0.550588235294118,468,395.647938555928,63.3994906958024,-2.43452044212024,2.96319615654066,1.55546080112472,"t1","g0 tilde bk","850",1019,"EmpData","EmpData/t1/g0 tilde bk/850/SimpleRandom10040.rds"
"590",507,0.527058823529412,448,397.887319761389,64.6771996305275,-2.42335275286252,2.902821881806,1.52465690616656,"t1","g0 tilde bk","850",1019,"EmpData","EmpData/t1/g0 tilde bk/850/SimpleRandom10041.rds"
"591",507,0.538823529411765,458,398.722265231492,63.9530696440907,-2.43669283384101,2.82276099256202,1.54800925404388,"t1","g0 tilde bk","850",1019,"EmpData","EmpData/t1/g0 tilde bk/850/SimpleRandom10042.rds"
"592",507,0.542352941176471,461,385.380522182713,62.3198601317989,-2.46871246521768,3.03143378754958,1.56387129807986,"t1","g0 tilde bk","850",1019,"EmpData","EmpData/t1/g0 tilde bk/850/SimpleRandom10043.rds"
"593",507,0.551764705882353,469,410.14471994211,64.9388125923116,-2.40303144180491,2.80623850819553,1.53727215303257,"t1","g0 tilde bk","850",1019,"EmpData","EmpData/t1/g0 tilde bk/850/SimpleRandom10044.rds"
"594",507,0.54,459,405.029340946697,64.1932985863833,-2.42827489889069,2.74200670827675,1.55443876296274,"t1","g0 tilde bk","850",1019,"EmpData","EmpData/t1/g0 tilde bk/850/SimpleRandom10045.rds"
"595",507,0.544705882352941,463,395.802072369302,63.428426051592,-2.42595967197093,2.86408194751791,1.55353041214481,"t1","g0 tilde bk","850",1019,"EmpData","EmpData/t1/g0 tilde bk/850/SimpleRandom10046.rds"
"596",507,0.541176470588235,460,396.533652653762,63.539017645299,-2.44640911235329,2.85260046796923,1.555323592962,"t1","g0 tilde bk","850",1019,"EmpData","EmpData/t1/g0 tilde bk/850/SimpleRandom10047.rds"
"597",507,0.545882352941176,464,408.229612630878,64.7939351529655,-2.45153379132359,2.81842600942169,1.55064219466247,"t1","g0 tilde bk","850",1019,"EmpData","EmpData/t1/g0 tilde bk/850/SimpleRandom10048.rds"
"598",507,0.543529411764706,462,391.085567994311,63.430911385676,-2.4359611502179,2.81536767692564,1.54309612200519,"t1","g0 tilde bk","850",1019,"EmpData","EmpData/t1/g0 tilde bk/850/SimpleRandom10049.rds"
"599",507,0.550588235294118,468,399.631785689843,64.0510215885226,-2.40848794847118,2.82248249344011,1.54068287617231,"t1","g0 tilde bk","850",1019,"EmpData","EmpData/t1/g0 tilde bk/850/SimpleRandom10050.rds"
"600",507,0.536470588235294,456,415.676481648486,66.0498323903099,-2.46082143108317,2.81167697398883,1.53428634812134,"t1","g0 tilde bk","850",1019,"EmpData","EmpData/t1/g0 tilde bk/850/SimpleRandom10051.rds"
"601",507,0.548235294117647,466,393.164041334495,62.9339473737381,-2.46422240799774,2.93508490608094,1.56726326614905,"t1","g0 tilde bk","850",1019,"EmpData","EmpData/t1/g0 tilde bk/850/SimpleRandom10052.rds"
"602",507,0.541176470588235,460,417.603634819904,66.2027036121318,-2.44847338193815,2.90056221104448,1.52989467374933,"t1","g0 tilde bk","850",1019,"EmpData","EmpData/t1/g0 tilde bk/850/SimpleRandom10053.rds"
"603",507,0.54,459,437.947436288986,68.742761670802,-2.37945440985147,2.81163928221848,1.49010800764033,"t1","g0 tilde bk","850",1019,"EmpData","EmpData/t1/g0 tilde bk/850/SimpleRandom10054.rds"
"604",507,0.554117647058823,471,416.682908502258,66.0717968587321,-2.43172853106831,2.77750421840251,1.52668518319955,"t1","g0 tilde bk","850",1019,"EmpData","EmpData/t1/g0 tilde bk/850/SimpleRandom10055.rds"
"605",507,0.551764705882353,469,424.765703116707,67.3697167756556,-2.40180498170122,2.85676565818774,1.50198348121953,"t1","g0 tilde bk","850",1019,"EmpData","EmpData/t1/g0 tilde bk/850/SimpleRandom10056.rds"
"606",507,0.547058823529412,465,389.214884985436,63.0375951175932,-2.40275764584462,2.84289027825458,1.54199294965755,"t1","g0 tilde bk","850",1019,"EmpData","EmpData/t1/g0 tilde bk/850/SimpleRandom10057.rds"
"607",507,0.551764705882353,469,402.462957042383,63.71204029935,-2.44347644729808,2.86501455957615,1.56367209346735,"t1","g0 tilde bk","850",1019,"EmpData","EmpData/t1/g0 tilde bk/850/SimpleRandom10058.rds"
"608",507,0.541176470588235,460,409.127931136033,64.8186585948278,-2.45788393366047,2.93448118768292,1.54957369518033,"t1","g0 tilde bk","850",1019,"EmpData","EmpData/t1/g0 tilde bk/850/SimpleRandom10059.rds"
"609",507,0.541176470588235,460,389.303086436282,63.1498093843942,-2.45473708313363,2.92240773270149,1.5510618348527,"t1","g0 tilde bk","850",1019,"EmpData","EmpData/t1/g0 tilde bk/850/SimpleRandom10060.rds"
"610",507,0.544705882352941,463,398.957542848551,63.9593058643951,-2.43221773990094,2.90328279653875,1.54661310699079,"t1","g0 tilde bk","850",1019,"EmpData","EmpData/t1/g0 tilde bk/850/SimpleRandom10061.rds"
"611",507,0.538823529411765,458,392.45402753887,62.7974708623668,-2.42339339110263,2.68486891968174,1.56176561612783,"t1","g0 tilde bk","850",1019,"EmpData","EmpData/t1/g0 tilde bk/850/SimpleRandom10062.rds"
"612",507,0.542352941176471,461,393.239405569767,63.7641192272037,-2.44383951992008,2.92281780965228,1.5390238548947,"t1","g0 tilde bk","850",1019,"EmpData","EmpData/t1/g0 tilde bk/850/SimpleRandom10063.rds"
"613",507,0.552941176470588,470,404.733936893634,64.8845614243931,-2.45243790064342,2.88034155735652,1.53588827514953,"t1","g0 tilde bk","850",1019,"EmpData","EmpData/t1/g0 tilde bk/850/SimpleRandom10064.rds"
"614",507,0.544705882352941,463,406.881254213864,65.1811615695749,-2.39927041045827,2.82684257087925,1.52118921323114,"t1","g0 tilde bk","850",1019,"EmpData","EmpData/t1/g0 tilde bk/850/SimpleRandom10065.rds"
"615",507,0.541176470588235,460,421.226499761469,66.8476036491994,-2.43794014456009,2.92108641501719,1.51809525286154,"t1","g0 tilde bk","850",1019,"EmpData","EmpData/t1/g0 tilde bk/850/SimpleRandom10066.rds"
"616",507,0.547058823529412,465,410.091131801995,64.9158461997869,-2.42118309818473,2.74424225827475,1.54063028871408,"t1","g0 tilde bk","850",1019,"EmpData","EmpData/t1/g0 tilde bk/850/SimpleRandom10067.rds"
"617",507,0.545882352941176,464,387.854612431197,62.859971252777,-2.40011696003944,2.8672751180646,1.54505782995595,"t1","g0 tilde bk","850",1019,"EmpData","EmpData/t1/g0 tilde bk/850/SimpleRandom10068.rds"
"618",507,0.549411764705882,467,401.705763804375,63.5194442932596,-2.43578329917382,2.89777078909542,1.56422574432959,"t1","g0 tilde bk","850",1019,"EmpData","EmpData/t1/g0 tilde bk/850/SimpleRandom10069.rds"
"619",507,0.542352941176471,461,389.491802620393,63.1293363641924,-2.44379224021841,2.91818317476966,1.54860323526562,"t1","g0 tilde bk","850",1019,"EmpData","EmpData/t1/g0 tilde bk/850/SimpleRandom10070.rds"
"620",507,0.532941176470588,453,418.551824511724,67.2263027512972,-2.44736044841555,2.92475319234305,1.50229995711764,"t1","g0 tilde bk","850",1019,"EmpData","EmpData/t1/g0 tilde bk/850/SimpleRandom10071.rds"
"621",507,0.544705882352941,463,406.019885590872,65.1878858202684,-2.43291606789669,2.81801274302251,1.52925438857003,"t1","g0 tilde bk","850",1019,"EmpData","EmpData/t1/g0 tilde bk/850/SimpleRandom10072.rds"
"622",507,0.548235294117647,466,380.75830670175,61.5603528866137,-2.40444673987835,2.86887806446801,1.56474797605245,"t1","g0 tilde bk","850",1019,"EmpData","EmpData/t1/g0 tilde bk/850/SimpleRandom10073.rds"
"623",507,0.549411764705882,467,386.034878392896,62.5814744783265,-2.4547414257732,2.93032005338863,1.55960983577843,"t1","g0 tilde bk","850",1019,"EmpData","EmpData/t1/g0 tilde bk/850/SimpleRandom10074.rds"
"624",507,0.537647058823529,457,401.942602109433,64.5478077562364,-2.45481376692418,2.85306894019749,1.54319680968529,"t1","g0 tilde bk","850",1019,"EmpData","EmpData/t1/g0 tilde bk/850/SimpleRandom10075.rds"
"625",507,0.544705882352941,463,396.733496333771,63.6263586775195,-2.44264775163492,2.88111843284361,1.55413536503143,"t1","g0 tilde bk","850",1019,"EmpData","EmpData/t1/g0 tilde bk/850/SimpleRandom10076.rds"
"626",507,0.552941176470588,470,410.418283441398,65.0498656628213,-2.37893119786705,2.799460366444,1.53234901175101,"t1","g0 tilde bk","850",1019,"EmpData","EmpData/t1/g0 tilde bk/850/SimpleRandom10077.rds"
"627",507,0.535294117647059,455,398.43829744457,63.7547335812318,-2.45003253339896,2.89592397277996,1.55112498026664,"t1","g0 tilde bk","850",1019,"EmpData","EmpData/t1/g0 tilde bk/850/SimpleRandom10078.rds"
"628",507,0.543529411764706,462,417.352257740462,66.2980666591635,-2.46535305395884,2.88220937673349,1.5311409184222,"t1","g0 tilde bk","850",1019,"EmpData","EmpData/t1/g0 tilde bk/850/SimpleRandom10079.rds"
